 11   14  4    127.4         292      77.7      1.49
 12   14  1    127.5         315      79.1      6.89
 12   14  2    127.6         340      81.7      4.27
 12   14  3    127.6         317      79.3      6.74
 12   14  4    127.7         281      77.7      6.14
 1    15  1    127.0         274      77.0      6.01
 1    15  2    126.7         293      77.4      9.99
 1    15  3    127.1         283      77.2      2.20
 1    15  4    127.7         320      79.5      6.49
 2    15  1    127.1         329      80.5      4.62
 2    15  2    126.2         345      83.1      3.16
 2    15  3    127.4         287      77.6      2.20
 2    15  4    127.6         336      81.2      4.58
 3    15  1    126.2         339      82.1      3.41
 3    15  2    126.7         308      78.4      6.42
 3    15  3    127.2         295      77.7      1.17
 3    15  4    127.1         365      85.9      2.90
 4    15  1    126.8         274      76.8      4.62
 4    15  2    126.6         359      85.2      2.88
 4    15  3    127.0         351      83.5      3.34
 4    15  4    127.7         292      78.0      1.90
 5    15  1    127.1         357      84.5      3.15
 5    15  2    127.0         316      79.1      5.81
 5    15  3    127.1         330      80.6      4.57
 5    15  4    127.8         360      84.6      3.36
 6    15  1    126.9         365      86.2      2.80
 6    15  2    127.0         370      86.9      2.73
 6    15  3    126.9         347      83.0      3.44
 6    15  4    127.4         295      77.9      1.33
 7    15  1    126.9         292      77.4      1.16
 7    15  2    126.7         287      77.1      1.34
 7    15  3    127.1         306      78.3      7.74
 7    15  4    127.5         292      77.8      1.62
 8    15  1    127.0         328      80.4      4.62
 8    15  2    126.3         330      80.7      3.96
 8    15  3    127.2         335      81.2      4.28
 8    15  4    127.7         329      80.4      5.35
 9    15  1    127.0         287      77.3      1.55
 9    15  2    126.8         291      77.3      1.14
 9    15  3    127.1         287      77.3      1.66
 9    15  4    127.5         324      79.9      5.63
 10   15  1    127.1         356      84.3      3.17
 10   15  2    126.6         332      81.0      4.02
 10   15  3    127.3         345      82.5      3.77
 10   15  4    127.6         328      80.3      5.30
 11   15  1    126.5         352      84.1      3.03
 11   15  2    126.3         314      78.9      5.17
 11   15  3    127.3         344      82.3      3.89
 11   15  4    126.8         294      77.5      1.01
 12   15  1    127.2         356      84.3      3.24
 12   15  2    126.3         291      77.1      9.55
 12   15  3    127.4         340      81.8      4.13
 12   15  4    127.2         358      84.5      3.19
 1    16  1    127.7         368      85.9      3.04
 1    16  2    127.4         354      83.7      3.44
 1    16  3    127.6         293      77.9      1.69
 1    16  4    127.6         319      79.4      6.55
 2    16  1    127.7         302      78.3      1.10
 2    16  2    127.6         364      85.3      3.15
 2    16  3    127.7         361      84.8      3.29
 2    16  4    127.7         364      85.2      3.21
 3    16  1    127.2         347      82.8      3.64
 3    16  2    127.3         292      77.7      1.41
 3    16  3    127.5         349      83.0      3.68
 3    16  4    127.4         359      84.6      3.23
 4    16  1    127.6         370      86.5      2.94
 4    16  2    127.7         318      79.4      6.63
 4    16  3    127.7         368      86.0      3.04
 4    16  4    127.8         287      77.9      2.95
 5    16  1    127.7         301      78.3      1.13
 5    16  2    127.7         340      81.6      4.44
 5    16  3    127.4         292      77.7      1.54
 5    16  4    127.8         365      85.5      3.16
 6    16  1    127.6         315      79.1      6.99
 6    16  2    127.4         367      86.0      2.97
 6    16  3    127.6         304      78.4      9.71
 6    16  4    127.7         357      84.1      3.46
 7    16  1    127.6         291      77.9      1.84
 7    16  2    127.7         312      79.0      7.98
 7    16  3    127.8         297      78.2      1.47
 7    16  4    127.9         359      84.3      3.48
 8    16  1    127.6         300      78.2      1.11
 8    16  2    127.7         277      77.7      2.807
 8    16  3    127.5         339      81.6      4.25
 8    16  4    127.7         320      79.6      6.45
 9    16  1    127.6         336      81.2      4.57
 9    16  2    127.5         319      79.4      6.20
 9    16  3    127.7         281      77.7      7.64
 9    16  4    127.7         312      78.9      7.69
 10   16  1    127.6         353      83.5      3.58
 10   16  2    127.3         306      78.4      8.17
 10   16  3    127.5         320      79.5      6.21
 10   16  4    127.7         292      77.9      1.90
 11   16  1    127.3         337      81.4      4.31
 11   16  2    127.1         303      78.1      8.41
 11   16  3    127.6         375      87.3      2.80
 11   16  4    127.3         298      78.0      1.09
 12   16  1    127.7         314      79.1      7.38
 12   16  2    127.4         293      77.8      1.48
 12   16  3    127.1         310      78.6      6.95
 12   16  4    127.4         305      78.4      9.02
 1    17  1    126.8         335      81.2      4.05
 1    17  2    127.2         295      77.7      1.22
 1    17  3    127.3         355      84.1      3.32
 1    17  4    127.0         333      80.9      4.35
 2    17  1    127.2         283      77.3      2.34
 2    17  2    126.5         355      84.5      2.96
 2    17  3    127.1         367      86.4      2.81
 2    17  4    126.9         366      86.3      2.78
 3    17  1    126.7         267      76.7      5.58
 3    17  2    127.0         341      82.0      3.78
 3    17  3    126.6         301      77.8      7.72
 3    17  4    126.8         325      80.1      4.64
 4    17  1    126.6         284      76.9      1.42
 4    17  2    126.8         306      78.3      7.03
 4    17  3    127.2         364      85.6      2.99
 4    17  4    127.0         311      78.7      6.65
 5    17  1    126.8         303      78.0      7.70
 5    17  2    126.7         286      77.1      1.42
 5    17  3    126.8         355      84.4      3.09
 5    17  4    126.8         335      81.3      4.01
 6    17  1    127.3         315      79.1      6.49
 6    17  2    126.9         333      81.0      4.20
 6    17  3    127.3         347      82.8      3.67
 6    17  4    127.2         330      80.6      4.64
 7    17  1    127.5         304      78.3      9.18
 7    17  2    127.3         310      78.6      7.40
 7    17  3    127.2         344      82.4      3.76
 7    17  4    126.6         307      78.2      6.51
 8    17  1    127.4         353      83.7      3.45
 8    17  2    127.3         298      77.9      1.09
 8    17  3    127.3         296      77.8      1.17
 8    17  4    127.0         338      81.6      3.98
 9    17  1    127.2         356      84.2      3.26
 9    17  2    127.0         351      83.5      3.34
 9    17  3    127.0         346      82.7      3.58
 9    17  4    126.8         344      82.5      3.55
 10   17  1    126.9         362      85.5      2.92
 10   17  2    127.0         356      84.4      3.15
 10   17  3    127.1         363      85.6      2.94
 10   17  4    126.9         325      80.0      4.78
 11   17  1    126.9         353      83.9      3.24
 11   17  2    126.5         303      78.0      6.86
 11   17  3    126.6         348      83.4      3.21
 11   17  4    126.8         331      80.7      4.30
 12   17  1    127.1         328      80.3      4.82
 12   17  2    127.2         342      82.1      3.89
 12   17  3    126.9         330      80.7      4.34
 12   17  4    126.9         301      77.9      8.58
 1    18  1    127.0         325      80.0      4.91
 1    18  2    127.0         351      83.5      3.33
 1    18  3    126.7         299      77.7      8.45
 1    18  4    126.5         303      78.0      6.93
 2    18  1    126.8         279      77.0      2.41
 2    18  2    127.0         278      77.1      3.35
 2    18  3    126.8         358      84.8      2.99
 2    18  4    126.8         340      81.9      3.75
 3    18  1    127.0         285      77.2      1.82
 3    18  2    126.6         277      76.7      2.34
 3    18  3    126.4         326      80.2      4.30
 3    18  4    126.4         299      77.7      7.50
 4    18  1    127.2         282      77.3      2.59
 4    18  2    127.0         359      84.9      3.03
 4    18  3    127.2         331      80.7      4.60
 4    18  4    127.2         347      82.8      3.62
 5    18  1    127.1         287      77.3      1.60
 5    18  2    127.0         286      77.3      1.66
 5    18  3    127.1         334      81.1      4.28
 5    18  4    126.8         298      77.7      8.73
 6    18  1    126.9         342      82.2      3.73
 6    18  2    127.3         282      77.4      2.90
 6    18  3    127.1         302      78.1      8.76
 6    18  4    127.0         281      77.2      2.44
 7    18  1    127.2         277      77.2      5.51
 7    18  2    127.1         286      77.4      1.82
 7    18  3    126.9         298      77.7      9.19
 7    18  4    126.9         366      86.3      2.76
 8    18  1    127.3         301      78.1      9.62
 8    18  2    127.4         297      77.9      1.17
 8    18  3    127.4         366      85.9      2.98
 8    18  4    127.1         339      81.7      3.96
 9    18  1    127.1         333      80.9      4.41
 9    18  2    127.3         282      77.3      2.99
 9    18  3    127.3         277      77.3      7.63
 9    18  4    127.3         326      80.1      5.15
 10   18  1    127.0         345      82.6      3.62
 10   18  2    127.1         365      85.9      2.91
 10   18  3    127.0         275      77.0      4.59
 10   18  4    127.4         280      77.4      4.23
 11   18  1    127.0         328      80.4      4.60
 11   18  2    127.0         304      78.2      7.99
 11   18  3    126.9         300      77.9      8.47
 11   18  4    126.5         277      76.6      2.32
 12   18  1    127.4         295      77.8      1.29
 12   18  2    127.0         309      78.5      6.92
 12   18  3    127.0         332      80.9      4.32
 12   18  4    127.0         275      77.1      5.25
 1    19  1    126.5         272      76.6      3.87
 1    19  2    126.5         272      76.6      3.95
 1    19  3    126.8         279      76.9      2.46
 1    19  4    126.1         292      77.0      8.45
 2    19  1    126.3         306      78.1      6.26
 2    19  2    126.2         350      84.0      2.97
 2    19  3    125.7         285      76.5      8.97
 2    19  4    126.3         277      76.5      1.82
 3    19  1    126.5         271      76.5      4.38
 3    19  2    125.8         336      81.9      3.31
 3    19  3    126.2         302      77.8      6.62
 3    19  4    125.1         316      79.4      3.83
 4    19  1    125.9         284      76.5      1.01
 4    19  2    126.7         294      77.4      9.94
 4    19  3    126.0         357      85.5      2.67
 4    19  4    125.9         264      75.9      5.57
 5    19  1    125.4         349      84.4      2.67
 5    19  2    126.2         344      82.9      3.23
 5    19  3    126.4         332      81.0      3.86
 5    19  4    125.9         274      76.1      1.78
 6    19  1    126.7         291      77.3      1.14
 6    19  2    126.6         314      78.9      5.55
 6    19  3    126.1         300      77.6      6.75
 6    19  4    126.0         277      76.3      1.57
 7    19  1    126.8         271      76.8      1.23
 7    19  2    126.5         347      83.3      3.22
 7    19  3    126.0         309      78.4      5.35
 7    19  4    126.5         338      81.8      3.66
 8    19  1    126.4         266      76.4      1.13
 8    19  2    127.1         274      77.1      8.95
 8    19  3    125.7         306      78.1      5.26
 8    19  4    126.0         271      76.1      2.36
 9    19  1    126.6         360      85.5      2.83
 9    19  2    126.8         299      77.7      8.87
 9    19  3    126.7         351      83.7      3.17
 9    19  4    126.4         343      82.6      3.32
 10   19  1    126.8         360      85.3      2.90
 10   19  2    127           320      79.5      5.30
 10   19  3    126.4         265      76.4      3.54
 10   19  4    125.9         278      76.2      1.33
 11   19  1    126.4         291      77.2      9.76
 11   19  2    126.2         269      76.3      4.00
 11   19  3    125.4         334      81.8      3.20
 11   19  4    125.5         325      80.4      3.63
 12   19  1    126.5         303      78.0      6.95
 12   19  2    126.9         277      77.0      3.19
 12   19  3    126.9         363      85.7      2.87
 12   19  4    126.6         360      85.4      2.85
 1    20  1    127.7         373      87.0      2.88
 1    20  2    127.2         347      82.9      3.58
 1    20  3    127.8         369      86.1      3.04
 1    20  4    127.6         302      78.2      1.07
 2    20  1    127.0         318      79.3      5.64
 2    20  2    127.0         271      77.0      7.71
 2    20  3    127.0         274      77.0      6.82
 2    20  4    127.1         326      80.1      4.95
 3    20  1    126.8         354      84.2      3.12
 3    20  2    126.8         304      78.1      7.62
 3    20  3    126.4         342      82.5      3.38
 3    20  4    126.8         289      77.2      1.24
 4    20  1    126.9         314      78.9      6.08
 4    20  2    127.2         281      77.3      2.99
 4    20  3    127.6         310      78.7      8.13
 4    20  4    127.2         318      79.3      5.93
 5    20  1    127.0         290      77.4      1.40
 5    20  2    127.3         338      81.6      4.20
 5    20  3    127.2         321      79.6      5.60
 5    20  4    127.3         352      83.6      3.46
 6    20  1    127.6         290      77.8      1.99
 6    20  2    127.5         300      78.1      1.10
 6    20  3    127.7         340      81.7      4.41
 6    20  4    127.5         354      83.7      3.47
 7    20  1    127.7         286      77.8      3.17
 7    20  2    127.8         356      83.9      3.55
 7    20  3    127.7         291      77.9      1.89
 7    20  4    127.5         289      77.7      1.90
 8    20  1    127.5         332      80.8      4.81
 8    20  2    127.5         371      86.7      2.86
 8    20  3    127.7         373      87.0      2.87
 8    20  4    127.4         361      85.1      3.12
 9    20  1    127.6         282      77.6      4.87
 9    20  2    127.6         347      82.6      3.92
 9    20  3    127.3         312      78.8      7.07
 9    20  4    127.4         364      85.5      3.06
 10   20  1    127.5         314      79.0      7.07
 10   20  2    127.5         353      83.7      3.51
 10   20  3    127.6         293      77.9      1.62
 10   20  4    127.5         349      83.0      3.69
 11   20  1    126.9         320      79.5      5.33
 11   20  2    126.9         340      81.9      3.83
 11   20  3    127.0         355      84.3      3.17
 11   20  4    127           331      80.8      4.37
 12   20  1    127.1         309      78.5      7.13
 12   20  2    127.5         360      84.8      3.22
 12   20  3    127.4         308      78.5      8.25
 12   20  4    127.5         338      81.4      4.36
